filepath,filename,width,height,aesthetic_score_raw,quality_score_raw,aesthetic_score_norm,quality_score_norm,aesthetic_score_global_norm,quality_score_global_norm,final_score,final_score_batch,final_score_global,bucket,feedback,comment,is_raw,aspect_ratio,megapixels,label
D:\松下\P1029106.jpg,P1029106.jpg,5865.0,3910.0,5.586999893188477,0.38615819811820984,0.6317199967038204,0.30124115323189166,0.5096666547987196,0.38615819811820984,0.49952845931504886,0.49952845931504886,0.46026327212651574,mid,,,0.0,1.5,22.93215,1
D:\松下\P1029117.jpg,P1029117.jpg,5064.0,3376.0,5.51132869720459,0.5350911021232605,0.600132802600638,0.5323254828261234,0.5012587441338433,0.5350911021232605,0.5730098746908321,0.5730098746908321,0.5147916873296102,mid,,,0.0,1.5,17.096064,1
D:\松下\P1029121.jpg,P1029121.jpg,1909.0,2864.0,5.063954830169678,0.27256450057029724,0.41338690819542523,0.12498914485703903,0.45155053668551975,0.27256450057029724,0.29802780286007075,0.29802780286007075,0.37995612223943076,low,,,0.0,0.666550279329609,5.467376,1
D:\松下\P1029145.jpg,P1029145.jpg,5834.0,3890.0,4.942839622497559,0.5804809927940369,0.36283016036232496,0.6027524480832847,0.43809329138861763,0.5804809927940369,0.45879907545070886,0.45879907545070886,0.4950483719507853,low,,,0.0,1.4997429305912597,22.69426,1
D:\松下\P1029158.jpg,P1029158.jpg,2075.0,1384.0,5.215882778167725,0.43870487809181213,0.476805723250686,0.38277259448875955,0.46843141979641384,0.43870487809181213,0.4391924717459154,0.4391924717459154,0.4565408031145731,low,,,0.0,1.4992774566473988,2.8718,1
D:\松下\P1029202.jpg,P1029202.jpg,3910.0,5865.0,5.5404510498046875,0.6047376394271851,0.6122892564845767,0.6403890668202371,0.5044945610894097,0.6047376394271851,0.6235291806188408,0.6235291806188408,0.5445917924245198,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1029207.jpg,P1029207.jpg,3890.0,5834.0,5.624889850616455,0.6197378635406494,0.6475362848472471,0.6636634181543491,0.513876650068495,0.6197378635406494,0.6539871381700879,0.6539871381700879,0.5562211354573567,top,,,0.0,0.6667809393212204,22.69426,1
D:\松下\P1029218.jpg,P1029218.jpg,4000.0,6000.0,4.852017879486084,0.6751120686531067,0.32491872011095546,0.7495820480951964,0.4280019866095649,0.6751120686531067,0.4947840513046518,0.4947840513046518,0.5268460194269816,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1029275.jpg,P1029275.jpg,4000.0,6000.0,5.641319274902344,0.5920235514640808,0.6543943687875672,0.6206618848856365,0.515702141655816,0.5920235514640808,0.6409013752267949,0.6409013752267949,0.5462307055791219,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1029283.jpg,P1029283.jpg,4000.0,6000.0,5.716747283935547,0.5135501027107239,0.6858800501114849,0.49890246296835605,0.5240830315483941,0.5135501027107239,0.6110890152542334,0.6110890152542334,0.519869860013326,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1029294.jpg,P1029294.jpg,4000.0,6000.0,5.302728176116943,0.6781186461448669,0.513057330038746,0.7542470544529114,0.47808090845743817,0.6781186461448669,0.6095332198044121,0.6095332198044121,0.5580960035324096,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1029296.jpg,P1029296.jpg,4000.0,6000.0,5.7169389724731445,0.48542430996894836,0.6859600660669053,0.45526247620076377,0.5241043302747939,0.48542430996894836,0.5936810301204487,0.5936810301204487,0.5086323221524557,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1029301.jpg,P1029301.jpg,4000.0,6000.0,5.500696182250977,0.5680493116378784,0.5956945046554557,0.5834634486181114,0.5000773535834419,0.5680493116378784,0.590802082240518,0.590802082240518,0.5272661368052165,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1029308.jpg,P1029308.jpg,4000.0,6000.0,5.463940620422363,0.5937812328338623,0.5803517437705986,0.6233891037207869,0.49599340226915145,0.5937812328338623,0.597566687750674,0.597566687750674,0.5351085344950358,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1029345.jpg,P1029345.jpg,4000.0,6000.0,4.606442928314209,0.6181034445762634,0.2224091251628683,0.6611274532969902,0.400715880923801,0.6181034445762634,0.39789645641651705,0.39789645641651705,0.48767090638478594,low,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1029357.jpg,P1029357.jpg,6000.0,4000.0,5.496250629425049,0.5931429266929626,0.593838811241565,0.6223987077593903,0.4995834032694499,0.5931429266929626,0.6052627698486952,0.6052627698486952,0.537007212638855,mid,,,0.0,1.5,24.0,1
D:\松下\P1029363.jpg,P1029363.jpg,2622.0,3933.0,5.443521499633789,0.4672399163246155,0.5718282531163428,0.4270475666584388,0.493724611070421,0.4672399163246155,0.5139159785331812,0.5139159785331812,0.48313073317209876,mid,,,0.0,0.6666666666666666,10.312326,1
D:\松下\P1029370.jpg,P1029370.jpg,6000.0,4000.0,5.244504451751709,0.6197329759597778,0.4887531802361386,0.663655834582696,0.4716116057501899,0.6197329759597778,0.5587142419747615,0.5587142419747615,0.5308601538340251,mid,,,0.0,1.5,24.0,1
D:\松下\P1029381.jpg,P1029381.jpg,6000.0,4000.0,5.623445510864258,0.6390909552574158,0.6469333785562813,0.6936916799063189,0.5137161678738065,0.6390909552574158,0.6656366990962963,0.6656366990962963,0.5638660828272501,top,,,0.0,1.5,24.0,1
D:\松下\P1029388.jpg,P1029388.jpg,4000.0,6000.0,5.759340286254883,0.6507032513618469,0.7036595157880238,0.7117093213286011,0.5288155873616537,0.6507032513618469,0.7068794380042547,0.7068794380042547,0.577570652961731,top,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1029394.jpg,P1029394.jpg,6000.0,4000.0,5.626813888549805,0.6405807733535767,0.6483394300714291,0.6960032820218394,0.5140904320610894,0.6405807733535767,0.6674049708515932,0.6674049708515932,0.5646865685780843,top,,,0.0,1.5,24.0,1
D:\松下\P1029396.jpg,P1029396.jpg,6000.0,4000.0,5.21803617477417,0.6688244342803955,0.47770460895884115,0.7398261530936302,0.46867068608601886,0.6688244342803955,0.5825532266127568,0.5825532266127568,0.5487321853637694,mid,,,0.0,1.5,24.0,1
D:\松下\P1029410.jpg,P1029410.jpg,5865.0,3910.0,5.60947322845459,0.5405287146568298,0.6411009717758646,0.5407624837380941,0.5121636920505099,0.5405287146568298,0.6009655765607563,0.6009655765607563,0.5235097010930378,mid,,,0.0,1.5,22.93215,1
D:\松下\P1029413.jpg,P1029413.jpg,5865.0,3910.0,4.997675895690918,0.5576602816581726,0.3857202968631755,0.5673438272085048,0.4441862106323242,0.5576602816581726,0.45836970900130725,0.45836970900130725,0.48957583904266355,low,,,0.0,1.5,22.93215,1
D:\松下\P1029426.jpg,P1029426.jpg,1261.0,1891.0,4.558491230010986,0.5292351841926575,0.20239279553853326,0.5232394391597328,0.3953879144456651,0.5292351841926575,0.33073145298701306,0.33073145298701306,0.4489268223444621,low,,,0.0,0.6668429402432575,2.384551,1
D:\松下\P1029441.jpg,P1029441.jpg,6000.0,4000.0,5.094123363494873,0.680026113986969,0.42598006607486705,0.7572066820144593,0.4549025959438748,0.680026113986969,0.558470712450704,0.558470712450704,0.5449520031611125,mid,,,0.0,1.5,24.0,1
D:\松下\P1029443.jpg,P1029443.jpg,6000.0,4000.0,5.149776458740234,0.6484630703926086,0.44921116608724765,0.7082334559991462,0.4610862731933594,0.6484630703926086,0.5528200820520071,0.5528200820520071,0.536036992073059,mid,,,0.0,1.5,24.0,1
D:\松下\P1029452.jpg,P1029452.jpg,5865.0,3910.0,5.228941917419434,0.5777642130851746,0.48225695949719727,0.5985370920350579,0.46988243526882595,0.5777642130851746,0.5287690125123415,0.5287690125123415,0.5130351463953654,mid,,,0.0,1.5,22.93215,1
D:\松下\P1029454.jpg,P1029454.jpg,5834.0,3890.0,5.570186614990234,0.6504673957824707,0.6247016818079943,0.7113433677550418,0.5077985127766927,0.6504673957824707,0.6593583561868133,0.6593583561868133,0.5648660659790039,top,,,0.0,1.4997429305912597,22.69426,1
D:\松下\P1029507.jpg,P1029507.jpg,6000.0,4000.0,5.469928741455078,0.5751695036888123,0.5828513466764915,0.5945111403129999,0.49665874905056423,0.5751695036888123,0.5875152641310948,0.5875152641310948,0.5280630509058635,mid,,,0.0,1.5,24.0,1
D:\松下\P1029511.jpg,P1029511.jpg,6000.0,4000.0,5.733226776123047,0.7236486077308655,0.6927590337416536,0.8248913537757447,0.5259140862358941,0.7236486077308655,0.7456119617552901,0.7456119617552901,0.6050078948338826,top,,,0.0,1.5,24.0,1
D:\松下\P1029516.jpg,P1029516.jpg,5865.0,3910.0,5.224904537200928,0.592162013053894,0.480571648316739,0.6208767219216179,0.46943383746676975,0.592162013053894,0.5366936777586906,0.5366936777586906,0.5185251077016195,mid,,,0.0,1.5,22.93215,1
D:\松下\P1029520.jpg,P1029520.jpg,5865.0,3910.0,5.520763874053955,0.6310831308364868,0.6040712993914409,0.6812667376131374,0.5023070971171061,0.6310831308364868,0.6349494746801195,0.6349494746801195,0.5538175106048584,mid,,,0.0,1.5,22.93215,1
D:\松下\P1029522.jpg,P1029522.jpg,3948.0,5922.0,5.476526260375977,0.6436441540718079,0.5856053286645416,0.700756424279378,0.49739180670844185,0.6436441540718079,0.6316657669104762,0.6316657669104762,0.5558927456537882,mid,,,0.0,0.6666666666666666,23.380056,1
D:\松下\P1029537.jpg,P1029537.jpg,6000.0,4000.0,5.176461696624756,0.5700953006744385,0.46035030268722243,0.5866380056982218,0.4640512996249729,0.5700953006744385,0.5108653838916222,0.5108653838916222,0.5064689000447591,mid,,,0.0,1.5,24.0,1
D:\松下\P1029552.jpg,P1029552.jpg,6000.0,4000.0,5.411555767059326,0.564282238483429,0.5584848958936688,0.5776184570076688,0.4901728630065918,0.564282238483429,0.5661383203392688,0.5661383203392688,0.5198166131973266,mid,,,0.0,1.5,24.0,1
D:\松下\P1029553.jpg,P1029553.jpg,5865.0,3910.0,5.7063469886779785,0.6108905673027039,0.6815386869182671,0.6499359511884335,0.522927443186442,0.6108905673027039,0.6688975926263336,0.6688975926263336,0.5581126928329467,top,,,0.0,1.5,22.93215,1
D:\松下\P1029558.jpg,P1029558.jpg,5922.0,3948.0,5.066169738769531,0.5397289991378784,0.41431147066539437,0.5395216449469783,0.45179663764105904,0.5397289991378784,0.46439554037802794,0.46439554037802794,0.48696958223978676,low,,,0.0,1.5,23.380056,1
D:\松下\P1029572.jpg,P1029572.jpg,3890.0,5834.0,5.551939487457275,0.5564239621162415,0.6170848396038374,0.5654255535105601,0.5057710541619195,0.5564239621162415,0.5964211251665266,0.5964211251665266,0.5260322173436482,mid,,,0.0,0.6667809393212204,22.69426,1
D:\松下\P1029618.jpg,P1029618.jpg,3890.0,5834.0,5.408966064453125,0.6241085529327393,0.557403884316833,0.6704449808639668,0.4898851182725694,0.6241085529327393,0.6026203229356865,0.6026203229356865,0.5435744921366373,mid,,,0.0,0.6667809393212204,22.69426,1
D:\松下\P1029625.jpg,P1029625.jpg,3910.0,5865.0,5.1148881912231445,0.6654922366142273,0.4346478641114109,0.7346559143951634,0.45720979902479386,0.6654922366142273,0.5546510842249119,0.5546510842249119,0.5405227740605671,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1029627.jpg,P1029627.jpg,3910.0,5865.0,5.354097843170166,0.617599368095398,0.5345004118234123,0.6603453281083141,0.4837886492411296,0.617599368095398,0.5848383783373731,0.5848383783373731,0.5373129367828369,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1029654 1.jpg,P1029654 1.jpg,3948.0,5922.0,5.087696552276611,0.6607693433761597,0.4232973420769674,0.727327872113607,0.4541885058085124,0.6607693433761597,0.5449095540916233,0.5449095540916233,0.5368208408355712,mid,,,0.0,0.6666666666666666,23.380056,1
D:\松下\P1029654.jpg,P1029654.jpg,4000.0,6000.0,5.088655471801758,0.6634188294410706,0.4236976208987344,0.73143881532773,0.4542950524224175,0.6634188294410706,0.5467940986703326,0.5467940986703326,0.5379445632298787,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1029655.jpg,P1029655.jpg,3948.0,5922.0,5.253036022186279,0.6458519697189331,0.49231448738634054,0.7041820715672755,0.4725595580206977,0.6458519697189331,0.5770615210587146,0.5770615210587146,0.5418765226999919,mid,,,0.0,0.6666666666666666,23.380056,1
D:\松下\P1029694 1.jpg,P1029694 1.jpg,3890.0,5834.0,5.358676910400391,0.5843608379364014,0.5364118377435659,0.6087724167372386,0.4842974344889323,0.5843608379364014,0.565356069341035,0.565356069341035,0.52432279586792,mid,,,0.0,0.6667809393212204,22.69426,1
D:\松下\P1029694.jpg,P1029694.jpg,4000.0,6000.0,5.3464179039001465,0.5937544703483582,0.5312945984453019,0.6233475790418564,0.4829353226555718,0.5937544703483582,0.5681157906839237,0.5681157906839237,0.5272629817326864,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1029696.jpg,P1029696.jpg,3890.0,5834.0,5.5922627449035645,0.5698753595352173,0.6339168526739063,0.586296744973826,0.510251416100396,0.5698753595352173,0.6148688095938741,0.6148688095938741,0.5341009934743245,mid,,,0.0,0.6667809393212204,22.69426,1
D:\松下\P1029700 1.jpg,P1029700 1.jpg,5834.0,3890.0,5.16650390625,0.5993771553039551,0.4561936529433332,0.6320717383682577,0.4629448784722222,0.5993771553039551,0.5265448871133029,0.5265448871133029,0.5175177892049154,mid,,,0.0,1.4997429305912597,22.69426,1
D:\松下\P1029700.jpg,P1029700.jpg,6000.0,4000.0,4.994363784790039,0.5852139592170715,0.3843377326185241,0.6100961199210532,0.44381819831000435,0.5852139592170715,0.4746410875395357,0.4746410875395357,0.5003765026728313,mid,,,0.0,1.5,24.0,1
D:\松下\P1029726.jpg,P1029726.jpg,3910.0,5865.0,5.637784004211426,0.56938636302948,0.6529186516395906,0.5855380178781777,0.5153093338012695,0.56938636302948,0.6259663981350254,0.6259663981350254,0.5369401454925538,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1029727.jpg,P1029727.jpg,3910.0,5865.0,5.583885669708252,0.5844196677207947,0.6304200359952372,0.6088636970448208,0.5093206299675835,0.5844196677207947,0.6217975004150706,0.6217975004150706,0.5393602450688679,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1029728.jpg,P1029728.jpg,3910.0,5865.0,5.898265838623047,0.6197111010551453,0.761650780911935,0.6636218934754187,0.5442517598470052,0.6197111010551453,0.7224392259373285,0.7224392259373285,0.5744354963302613,top,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1029733 1.jpg,P1029733 1.jpg,3910.0,5865.0,5.464853286743164,0.6191723942756653,0.5807327152598388,0.662786035907102,0.49609480963812935,0.6191723942756653,0.6135540435187441,0.6135540435187441,0.5453258434931437,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1029733.jpg,P1029733.jpg,4000.0,6000.0,5.383030891418457,0.6286488175392151,0.5465778449752567,0.6774896565169192,0.48700343237982857,0.6286488175392151,0.5989425695919217,0.5989425695919217,0.5436615864435832,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1029738 1.jpg,P1029738 1.jpg,2991.0,1994.0,5.049317836761475,0.4595724046230316,0.4072770331516852,0.41515065366225934,0.4499242040846083,0.4595724046230316,0.41042648135591486,0.41042648135591486,0.4537834842999776,low,,,0.0,1.5,5.964054,1
D:\松下\P1029738.jpg,P1029738.jpg,6000.0,4000.0,5.049749374389648,0.48642799258232117,0.4074571685737136,0.4568197903845305,0.44997215270996094,0.48642799258232117,0.4272022172980404,0.4272022172980404,0.46455448865890503,low,,,0.0,1.5,24.0,1
D:\松下\P1029740 1.jpg,P1029740 1.jpg,5834.0,3890.0,5.387322425842285,0.6238991022109985,0.5483692469622798,0.6701199970738512,0.4874802695380317,0.6238991022109985,0.5970695470069084,0.5970695470069084,0.5420478026072184,mid,,,0.0,1.4997429305912597,22.69426,1
D:\松下\P1029740.jpg,P1029740.jpg,6000.0,4000.0,5.440369606018066,0.6433436274528503,0.570512567879207,0.700290127105285,0.49337440066867405,0.6433436274528503,0.6224235915696382,0.6224235915696382,0.5533620913823445,mid,,,0.0,1.5,24.0,1
D:\松下\P1029756.jpg,P1029756.jpg,5834.0,3890.0,5.648846626281738,0.6764315962791443,0.6575364878728057,0.7516294274764084,0.5165385140313042,0.6764315962791443,0.6951736637142468,0.6951736637142468,0.5804957469304403,top,,,0.0,1.4997429305912597,22.69426,1
D:\松下\P1029832.jpg,P1029832.jpg,6000.0,4000.0,5.00388765335083,0.6560356020927429,0.3883132517170588,0.7199829980022837,0.44487640592787003,0.6560356020927429,0.5209811502311488,0.5209811502311488,0.5293400843938192,mid,,,0.0,1.5,24.0,1
D:\松下\P1030013.jpg,P1030013.jpg,6000.0,4000.0,5.090713024139404,0.5551449060440063,0.4245564986291794,0.5634409698019403,0.4545236693488227,0.5551449060440063,0.48011028709828374,0.48011028709828374,0.49477216402689617,mid,,,0.0,1.5,24.0,1
D:\松下\P1030014.jpg,P1030014.jpg,6000.0,4000.0,5.277791500091553,0.6002469658851624,0.5026480902261505,0.6334213366747906,0.4753101666768392,0.6002469658851624,0.5549573888056065,0.5549573888056065,0.5252848863601685,mid,,,0.0,1.5,24.0,1
D:\松下\P1030021.jpg,P1030021.jpg,6000.0,4000.0,5.121912956237793,0.6072680950164795,0.43758019011950244,0.6443153223198294,0.4579903284708659,0.6072680950164795,0.5202742429996332,0.5202742429996332,0.5177014350891114,mid,,,0.0,1.5,24.0,1
D:\松下\P1030035.jpg,P1030035.jpg,6000.0,4000.0,4.884175777435303,0.5401524305343628,0.3383422923337151,0.540178641203376,0.4315750863817003,0.5401524305343628,0.41907683188157946,0.41907683188157946,0.47500602404276526,low,,,0.0,1.5,24.0,1
D:\松下\P1030041.jpg,P1030041.jpg,5865.0,3910.0,5.467159271240234,0.7016419768333435,0.5816952952608659,0.7907458599941347,0.4963510301378038,0.7016419768333435,0.6653155211541735,0.6653155211541735,0.5784674088160198,top,,,0.0,1.5,22.93215,1
D:\松下\P1030043.jpg,P1030043.jpg,6000.0,4000.0,4.312197685241699,0.7092038989067078,0.09958324027995234,0.8024789400978299,0.36802196502685547,0.7092038989067078,0.3807415202071034,0.3807415202071034,0.5044947385787963,low,,,0.0,1.5,24.0,1
D:\松下\P1030046.jpg,P1030046.jpg,6000.0,4000.0,4.484814643859863,0.7095988988876343,0.1716382052699862,0.8030918221630251,0.38720162709554035,0.7095988988876343,0.42421965202720174,0.42421965202720174,0.516160535812378,low,,,0.0,1.5,24.0,1
D:\松下\P1030052.jpg,P1030052.jpg,3948.0,5922.0,4.7787184715271,0.6820997595787048,0.2943215741726012,0.7604241510122173,0.4198576079474555,0.6820997595787048,0.4807626049084476,0.4807626049084476,0.5247544685999552,mid,,,0.0,0.6666666666666666,23.380056,1
D:\松下\P1030058.jpg,P1030058.jpg,3910.0,5865.0,5.128843784332275,0.6777607798576355,0.4404733043285447,0.7536917890357646,0.45876042048136395,0.6777607798576355,0.5657606982114327,0.5657606982114327,0.5463605642318725,mid,,,0.0,0.6666666666666666,22.93215,1
D:\松下\P1030065.jpg,P1030065.jpg,5865.0,3910.0,5.326025485992432,0.6763095855712891,0.5227822542922986,0.7514401156328209,0.4806694984436035,0.6763095855712891,0.6142453988285075,0.6142453988285075,0.5589255332946776,mid,,,0.0,1.5,22.93215,1
D:\松下\P1030067.jpg,P1030067.jpg,5834.0,3890.0,5.361606597900391,0.6377909183502197,0.5376347681667071,0.6916745423291386,0.4846229553222656,0.6377909183502197,0.5992506778316797,0.5992506778316797,0.5458901405334473,mid,,,0.0,1.4997429305912597,22.69426,1
D:\松下\P1030069.jpg,P1030069.jpg,5865.0,3910.0,5.237464904785156,0.5409706830978394,0.4858146838434251,0.5414482420772253,0.47082943386501735,0.5409706830978394,0.5080681071369452,0.5080681071369452,0.49888593355814614,mid,,,0.0,1.5,22.93215,1
D:\松下\P1030094.jpg,P1030094.jpg,5865.0,3910.0,5.216363906860352,0.5871652960777283,0.4770065593178978,0.6131238146623179,0.46848487854003906,0.5871652960777283,0.5314534614556659,0.5314534614556659,0.5159570455551148,mid,,,0.0,1.5,22.93215,1
D:\松下\P1030095.jpg,P1030095.jpg,6000.0,4000.0,5.219857215881348,0.6215043663978577,0.4784647605353346,0.6664043244115079,0.4688730239868164,0.6215043663978577,0.5536405860858039,0.5536405860858039,0.5299255609512329,mid,,,0.0,1.5,24.0,1
D:\松下\P1030107.jpg,P1030107.jpg,4180.0,2787.0,4.660731792449951,0.6719551086425781,0.24507075838804077,0.7446837081852725,0.4067479769388835,0.6719551086425781,0.44491593830693343,0.44491593830693343,0.5128308296203614,low,,,0.0,1.4998205956225332,11.64966,1
D:\松下\P1030113.jpg,P1030113.jpg,4000.0,6000.0,5.5266618728637695,0.5829175114631653,0.6065332828556063,0.6065329510350049,0.5029624303181967,0.5829175114631653,0.6065331501273657,0.6065331501273657,0.5349444627761841,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1030115.jpg,P1030115.jpg,4000.0,6000.0,5.651005744934082,0.6063361763954163,0.6584377621169435,0.6428693571637516,0.5167784161037869,0.6063361763954163,0.6522104001356668,0.6522104001356668,0.5526015202204386,top,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1030126.jpg,P1030126.jpg,6000.0,4000.0,4.965991973876953,0.6492289304733276,0.3724945750376493,0.7094217646841762,0.440665774875217,0.6492289304733276,0.5072654508962601,0.5072654508962601,0.5240910371144614,mid,,,0.0,1.5,24.0,1
D:\松下\P1030127.jpg,P1030127.jpg,6000.0,4000.0,4.899336814880371,0.659991979598999,0.3446709174645372,0.7261217142904177,0.43325964609781903,0.659991979598999,0.4972512361948894,0.4972512361948894,0.5239525794982911,mid,,,0.0,1.5,24.0,1
D:\松下\P1030134.jpg,P1030134.jpg,5865.0,3910.0,5.369214057922363,0.6844068169593811,0.5408103267557033,0.7640037817977079,0.48546822865804035,0.6844068169593811,0.6300877087725052,0.6300877087725052,0.5650436639785766,mid,,,0.0,1.5,22.93215,1
D:\松下\P1030139.jpg,P1030139.jpg,5834.0,3890.0,5.378030300140381,0.6652670502662659,0.5444904635710445,0.7343065152036277,0.486447811126709,0.6652670502662659,0.6204168842240778,0.6204168842240778,0.5579755067825318,mid,,,0.0,1.4997429305912597,22.69426,1
D:\松下\P1030165.jpg,P1030165.jpg,5865.0,3910.0,5.517759799957275,0.6376413702964783,0.6028173180005246,0.6914425035330658,0.5019733111063639,0.6376413702964783,0.6382673922135411,0.6382673922135411,0.5562405347824096,mid,,,0.0,1.5,22.93215,1
D:\松下\P1030166.jpg,P1030166.jpg,5865.0,3910.0,5.056439399719238,0.5299482941627502,0.4102497652268174,0.5243459007604565,0.45071548885769314,0.5299482941627502,0.455888219440273,0.455888219440273,0.482408610979716,low,,,0.0,1.5,22.93215,1
D:\松下\P1030190 1.jpg,P1030190 1.jpg,6000.0,4000.0,5.3709306716918945,0.5401028990745544,0.5415268875505126,0.5401017881784511,0.4856589635213216,0.5401028990745544,0.540956847801688,0.540956847801688,0.5074365377426147,mid,,,0.0,1.5,24.0,1
D:\松下\P1030190.jpg,P1030190.jpg,6000.0,4000.0,5.478281497955322,0.5591421723365784,0.5863380120772341,0.5696431291407341,0.49758683310614693,0.5591421723365784,0.5796600589026342,0.5796600589026342,0.5222089687983195,mid,,,0.0,1.5,24.0,1
D:\松下\P1030191 1.jpg,P1030191 1.jpg,5865.0,3910.0,5.386195182800293,0.4437594711780548,0.5478987053736885,0.3906153023343436,0.48735502031114364,0.4437594711780548,0.4849853441579505,0.4849853441579505,0.46991680065790814,mid,,,0.0,1.5,22.93215,1
D:\松下\P1030191.jpg,P1030191.jpg,6000.0,4000.0,5.351528644561768,0.4485747516155243,0.5334279591671812,0.3980866926166624,0.48350318272908527,0.4485747516155243,0.4792914525469737,0.4792914525469737,0.46953181028366087,mid,,,0.0,1.5,24.0,1
D:\松下\P1030192 1.jpg,P1030192 1.jpg,5865.0,3910.0,5.5353474617004395,0.47524788975715637,0.6101588814326757,0.4394727401580731,0.5039274957444932,0.47524788975715637,0.5418844249228347,0.5418844249228347,0.49245565334955854,mid,,,0.0,1.5,22.93215,1
D:\松下\P1030192.jpg,P1030192.jpg,6000.0,4000.0,5.477222442626953,0.4651279151439667,0.5858959338757699,0.42377058511971916,0.4974691602918837,0.4651279151439667,0.5210457943733495,0.5210457943733495,0.48453266223271685,mid,,,0.0,1.5,24.0,1
D:\松下\P1030194 1.jpg,P1030194 1.jpg,5865.0,3910.0,5.372169494628906,0.4042060673236847,0.5420440055907666,0.3292442314221222,0.48579661051432294,0.4042060673236847,0.45692409592330885,0.45692409592330885,0.4531603932380676,low,,,0.0,1.5,22.93215,1
D:\松下\P1030194.jpg,P1030194.jpg,6000.0,4000.0,5.401646137237549,0.41553524136543274,0.5543483496609672,0.34682258058400345,0.4890717930263943,0.41553524136543274,0.4713380420301817,0.4713380420301817,0.45965717236200965,mid,,,0.0,1.5,24.0,1
D:\松下\P1030208 1.jpg,P1030208 1.jpg,6000.0,4000.0,5.2767839431762695,0.3926234245300293,0.5022275088485306,0.3112726000839557,0.4751982159084744,0.3926234245300293,0.42584554534270064,0.42584554534270064,0.44216829935709634,low,,,0.0,1.5,24.0,1
D:\松下\P1030208.jpg,P1030208.jpg,6000.0,4000.0,5.332893371582031,0.3915598392486572,0.5256490946055313,0.30962234090614615,0.48143259684244794,0.3915598392486572,0.4392383931257773,0.4392383931257773,0.4454834938049317,low,,,0.0,1.5,24.0,1
D:\松下\P1030209 1.jpg,P1030209 1.jpg,6000.0,4000.0,5.260466575622559,0.39085614681243896,0.4954162004045384,0.3085304915532422,0.47338517506917316,0.39085614681243896,0.4206619168640199,0.4206619168640199,0.44037356376647946,low,,,0.0,1.5,24.0,1
D:\松下\P1030209.jpg,P1030209.jpg,6000.0,4000.0,5.333047866821289,0.3931022584438324,0.5257135850770641,0.31201555889952015,0.48144976298014325,0.3931022584438324,0.44023437460604653,0.44023437460604653,0.4461107611656189,low,,,0.0,1.5,24.0,1
D:\松下\P1030210 1.jpg,P1030210 1.jpg,6000.0,4000.0,5.266524791717529,0.4905359447002411,0.4979450628762193,0.463193689876496,0.4740583101908366,0.4905359447002411,0.48404451367633,0.48404451367633,0.4806493639945984,mid,,,0.0,1.5,24.0,1
D:\松下\P1030210.jpg,P1030210.jpg,6000.0,4000.0,5.350990295410156,0.49295446276664734,0.5332032377401424,0.4669462630887129,0.48344336615668404,0.49295446276664734,0.5067004478795707,0.5067004478795707,0.48724780480066937,mid,,,0.0,1.5,24.0,1
D:\松下\P1030262.jpg,P1030262.jpg,6000.0,4000.0,5.548593997955322,0.5946845412254333,0.6156883422326204,0.6247906772379189,0.5053993331061469,0.5946845412254333,0.6193292762347398,0.6193292762347398,0.5411134163538616,mid,,,0.0,1.5,24.0,1
D:\松下\P1030539.JPG,P1030539.JPG,4000.0,6000.0,5.259589672088623,0.6224177479743958,0.49505015726518997,0.667821527484852,0.47328774134318036,0.6224177479743958,0.5641587053530548,0.5641587053530548,0.5329397439956666,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1030619.JPG,P1030619.JPG,4000.0,6000.0,5.112336158752441,0.5575598478317261,0.4335825770631278,0.5671879940592889,0.45692623986138237,0.5575598478317261,0.4870247438615922,0.4870247438615922,0.49717968304951987,mid,,,0.0,0.6666666666666666,24.0,1
D:\松下\P1030660.JPG,P1030660.JPG,6000.0,4000.0,5.157819747924805,0.7074338793754578,0.4525686515002594,0.7997325773683841,0.461979971991645,0.7074338793754578,0.5914342218475093,0.5914342218475093,0.5601615349451701,mid,,,0.0,1.5,24.0,1
